ID,associatedWithOccupation,contactDetails,description,endDate,function,name,sourceRecordLink,startDate,type,url,warning,workCount
Q28059085,,,all-female alternative rock trio from Melbourne. Founded in 2015,,,Camp Cope,https://www.wikidata.org/wiki/Q28059085,1/1/2015,musical group,,,
Q5031287,,,,,,Canberra Symphony Orchestra,https://www.wikidata.org/wiki/Q5031287,1/1/1950,musical group,,,
Q5032092,,,,,,Candy Harlots,https://www.wikidata.org/wiki/Q5032092,1/1/1987,musical group,,,
Q25379942,,,,,,Captain Cleanoff,https://www.wikidata.org/wiki/Q25379942,,musical group,,,
Q130928,,,metalcore band,,,Capture,https://www.wikidata.org/wiki/Q130928,1/1/2010,musical group,,,
Q5045603,,,,,,Carpathian,https://www.wikidata.org/wiki/Q5045603,,musical group,,,
Q5046903,,,Australian rock band,,,Carson,https://www.wikidata.org/wiki/Q5046903,1/1/1970,musical group,,,
Q5047362,,,Australian band,,,Cartman,https://www.wikidata.org/wiki/Q5047362,1/1/1997,musical group,,,
Q5047489,,,,,,Carus and The True Believers,https://www.wikidata.org/wiki/Q5047489,,musical group,,,
Q29477924,,,,,,Cash Savage and the Last Drinks,https://www.wikidata.org/wiki/Q29477924,1/1/2009,musical group,,,
Q5049318,,,,,,Cassette Kids,https://www.wikidata.org/wiki/Q5049318,1/1/2007,musical group,,,
Q58881096,,,,,,Castlecomer (band),https://www.wikidata.org/wiki/Q58881096,,musical group,,,
Q5058143,,,Australian electronic band,,,Cell 7,https://www.wikidata.org/wiki/Q5058143,1/1/1998,musical group,,,
Q50306783,,,,,,Cerebral Contortion,https://www.wikidata.org/wiki/Q50306783,1/1/2007,musical group,,,
Q65050390,,,,,,Ceres,https://www.wikidata.org/wiki/Q65050390,,musical group,,,
Q5066139,,,,,,Chad's Tree,https://www.wikidata.org/wiki/Q5066139,1/1/1983,musical group,,,
Q5067855,,,Australian blues band,,,Chain,https://www.wikidata.org/wiki/Q5067855,1/1/1968,musical group,,,
Q5067986,,,,,,Chaingang,https://www.wikidata.org/wiki/Q5067986,1/1/2007,musical group,,,
Q3535119,,,australian band,,,Chalice,https://www.wikidata.org/wiki/Q3535119,1/1/1996,musical group,,,
Q61298133,,,,,,Chambers of Insanity,https://www.wikidata.org/wiki/Q61298133,1/11/1999,musical group,,,
Q5072683,,,Australian pop group,,,Chantoozies,https://www.wikidata.org/wiki/Q5072683,1/1/1986,musical group,,,
Q2531299,,,Australian progressive metal band,,,Chaos Divine,https://www.wikidata.org/wiki/Q2531299,1/1/2005,musical group,,,
Q19872128,,,,,,Charlie Horse,https://www.wikidata.org/wiki/Q19872128,,musical group,,,
Q5085790,,,Australian Indie pop band,,,Charlotte's Web,https://www.wikidata.org/wiki/Q5085790,1/1/1986,musical group,,,
Q5086540,,,,,,Charmz,https://www.wikidata.org/wiki/Q5086540,,musical group,,,
Q46537070,,,Australian Band,,,Chase Atlantic,https://www.wikidata.org/wiki/Q46537070,,musical group,,,
Q5087314,,,,,,Chasing Gravity,https://www.wikidata.org/wiki/Q5087314,1/1/2003,musical group,,,
Q5089452,,,,,,Cheetah,https://www.wikidata.org/wiki/Q5089452,,musical group,,,
Q5092268,,,Australian girl group,,,Cherry,https://www.wikidata.org/wiki/Q5092268,,musical group,,,
Q5096374,,,,,,Chicks Incorporated,https://www.wikidata.org/wiki/Q5096374,1/1/1977,musical group,,,
Q5098328,,,Australian indie rock band,,,Children Collide,https://www.wikidata.org/wiki/Q5098328,1/1/2005,musical group,,,
Q5103636,,,,,,Chocolate Starfish,https://www.wikidata.org/wiki/Q5103636,1/1/1992,musical group,,,
Q29155948,,,Australian music group,,,Cinderella Acapella,https://www.wikidata.org/wiki/Q29155948,,musical group,,,
Q5120753,,,,,,Cinema Prague,https://www.wikidata.org/wiki/Q5120753,1/1/1986,musical group,,,
Q15794488,,,Australian progressive metal band,,,Circles,https://www.wikidata.org/wiki/Q15794488,,musical group,,,
Q29324831,,,,,,City Calm Down,https://www.wikidata.org/wiki/Q29324831,,musical group,,,
Q5123396,,,,,,City Riots,https://www.wikidata.org/wiki/Q5123396,1/1/2005,musical group,,,
Q17986510,,,,,,Civil Civic,https://www.wikidata.org/wiki/Q17986510,1/1/2009,musical group,,,
Q5125089,,,,,,Claim the Throne,https://www.wikidata.org/wiki/Q5125089,1/1/2004,musical group,,,
Q5125404,,,,,,Clairy Browne & The Bangin’ Rackettes,https://www.wikidata.org/wiki/Q5125404,1/1/2009,musical group,,,
Q1095037,,,band,,,Clann Zú,https://www.wikidata.org/wiki/Q1095037,1/1/1999,musical group,,,
Q52548242,,,,,,Clarion Fracture Zone,https://www.wikidata.org/wiki/Q52548242,1/1/1988,musical group,,,
Q25056637,,,Australian indie pop duo,,,Client Liaison,https://www.wikidata.org/wiki/Q25056637,1/1/2009,musical group,,,
Q5134916,,,,,,Clogs,https://www.wikidata.org/wiki/Q5134916,,musical group,,,
Q2979674,,,Australian rock band,,,Closure in Moscow,https://www.wikidata.org/wiki/Q2979674,1/1/2006,musical group,,,
Q5135654,,,Australian alternative rock band,,,Cloud Control,https://www.wikidata.org/wiki/Q5135654,,musical group,,,
Q5136048,,,Australian rock and punk band,,,Clowns of Decadence,https://www.wikidata.org/wiki/Q5136048,1/1/1988,musical group,,,
Q977452,,,band,,,Clue to Kalo,https://www.wikidata.org/wiki/Q977452,,musical group,,,
Q59009534,,,,,,CMRN,https://www.wikidata.org/wiki/Q59009534,,musical group,,,
Q27927791,,,Australian  a cappella musical group,,,Coco's Lunch,https://www.wikidata.org/wiki/Q27927791,1/1/1994,musical group,,,
Q65705987,,,Australian hip hop duo,,,Coda Conduct,https://www.wikidata.org/wiki/Q65705987,,musical group,,,
Q5140816,,,,,,Coerce,https://www.wikidata.org/wiki/Q5140816,,musical group,,,
Q51029500,,,,,,Coffin Lust,https://www.wikidata.org/wiki/Q51029500,,musical group,,,
Q5141067,,,Australian rock band,,,Cog,https://www.wikidata.org/wiki/Q5141067,1/1/1998,musical group,,,
Q1107765,,,Australian rock band,,,Cold Chisel,https://www.wikidata.org/wiki/Q1107765,1/1/1973,musical group,,,
Q27916355,,,Australian blues band,,,Collard Greens & Gravy,https://www.wikidata.org/wiki/Q27916355,1/1/1995,musical group,,,
Q5146369,,,,,,College Fall,https://www.wikidata.org/wiki/Q5146369,1/1/2005,musical group,,,
Q15052656,,,,,,Colour Coding,https://www.wikidata.org/wiki/Q15052656,1/1/2011,musical group,,,
Q28225671,,,musical group,,,Columbus,https://www.wikidata.org/wiki/Q28225671,,musical group,,,
Q5155515,,,,,,Company Caine,https://www.wikidata.org/wiki/Q5155515,,musical group,,,
Q25056361,,,,,,Company of Strangers,https://www.wikidata.org/wiki/Q25056361,1/1/1992,musical group,,,
Q5159980,,,Australian metalcore band,,,Confession,https://www.wikidata.org/wiki/Q5159980,1/1/2008,musical group,,,
Q56276615,,,"electro pop band from Brisbane, Australia",,,Confidence Man,https://www.wikidata.org/wiki/Q56276615,,musical group,,,
Q51029899,,,,,,Contaminated,https://www.wikidata.org/wiki/Q51029899,,musical group,,,
Q5165800,,,,,,Contrive,https://www.wikidata.org/wiki/Q5165800,1/1/1999,musical group,,,
Q24951401,,,,,,Cookin' on 3 Burners,https://www.wikidata.org/wiki/Q24951401,1/1/1997,musical group,,,
Q52605911,,,,,,Cool Dudes,https://www.wikidata.org/wiki/Q52605911,,musical group,,,
Q27947562,,,,,,Coolboys and the Frontman,https://www.wikidata.org/wiki/Q27947562,1/1/2015,musical group,,,
Q5170065,,,,,,Cordrazine,https://www.wikidata.org/wiki/Q5170065,1/1/1996,musical group,,,
Q51029559,,,,,,Corpseflesh,https://www.wikidata.org/wiki/Q51029559,,musical group,,,
Q2998276,,,,,,Cosmic Psychos,https://www.wikidata.org/wiki/Q2998276,1/1/1982,musical group,,,
Q28225191,,,,,,Cosmo Cosmolino,https://www.wikidata.org/wiki/Q28225191,1/1/1998,musical group,,,
Q5175705,,,,,,Cotton Keays & Morris,https://www.wikidata.org/wiki/Q5175705,1/1/2000,musical group,,,
Q5183002,,,Australian band,,,Crawlspace,https://www.wikidata.org/wiki/Q5183002,1/1/1998,musical group,,,
Q23019704,,,,,,Creations,https://www.wikidata.org/wiki/Q23019704,1/1/2009,musical group,,,
Q46663,,,Australian rock band,,,Crime & the City Solution,https://www.wikidata.org/wiki/Q46663,1/1/1977,musical group,,,
Q27811365,,,Australian Country Music Duo,,,Crosby Sisters,https://www.wikidata.org/wiki/Q27811365,1/1/1985,musical group,,,
Q51029566,,,,,,Cross the Lips of Grace,https://www.wikidata.org/wiki/Q51029566,,musical group,,,
Q17002519,,,former Australian jazz band,,,Crossfire,https://www.wikidata.org/wiki/Q17002519,,musical group,,,
Q3005451,,,Australian rock band,,,Crow,https://www.wikidata.org/wiki/Q3005451,,musical group,,,
Q1128045,,,pop rock band from New Zealand/Australia,,,Crowded House,https://www.wikidata.org/wiki/Q1128045,1/1/1985,musical group,,,
Q12764237,,,,,,Cruciform,https://www.wikidata.org/wiki/Q12764237,1/1/1990,musical group,,,
Q50306488,,,Australian melodic death metal band,,,Cry Murder,https://www.wikidata.org/wiki/Q50306488,1/1/2003,musical group,,,
Q5190515,,,,,,Cryogenic,https://www.wikidata.org/wiki/Q5190515,1/1/1992,musical group,,,
Q59538249,,,,,,Crypt,https://www.wikidata.org/wiki/Q59538249,1/1/1990,musical group,,,
Q2506768,,,,,,Cryptal Darkness,https://www.wikidata.org/wiki/Q2506768,1/1/1993,musical group,,,
Q23770468,,,Australian indie-pop band,,,Cub Sport,https://www.wikidata.org/wiki/Q23770468,1/1/2010,musical group,,,
Q29156241,,,,,,Cubby House,https://www.wikidata.org/wiki/Q29156241,1/1/1997,musical group,,,
Q5194772,,,,,,Curious,https://www.wikidata.org/wiki/Q5194772,,musical group,,,
Q5195251,,,,,,Curse Ov Dialect,https://www.wikidata.org/wiki/Q5195251,1/1/1995,musical group,,,
Q22032225,,,British-Australian progressive rock group,,,Cursed Legacy,https://www.wikidata.org/wiki/Q22032225,1/1/2003,musical group,,,
Q5196285,,,,,,Custard,https://www.wikidata.org/wiki/Q5196285,1/1/1990,musical group,,,
Q5196392,,,Australian folk-pop band,,,Custom Kings,https://www.wikidata.org/wiki/Q5196392,,musical group,,,
Q573168,,,band,,,Cut Copy,https://www.wikidata.org/wiki/Q573168,1/1/2001,musical group,,,
Q28429658,,,,,,Cut Snake,https://www.wikidata.org/wiki/Q28429658,,musical group,,,
Q5196816,,,Australian pop band,,,Cuthbert and the Nightwalkers,https://www.wikidata.org/wiki/Q5196816,,musical group,,,
Q5197901,,,Australian band,,,Cybotron,https://www.wikidata.org/wiki/Q5197901,1/1/1975,musical group,,,
Q5200221,,,instrumental band from Australia,,,Cypher,https://www.wikidata.org/wiki/Q5200221,1/1/1998,musical group,,,
Q1156945,,,Australian rock band,,,Daddy Cool,https://www.wikidata.org/wiki/Q1156945,1/1/1970,musical group,,,
Q5210109,,,,,,Dakuta,https://www.wikidata.org/wiki/Q5210109,,musical group,,,
Q5211307,,,Australian rock band,,,Dallas Crane,https://www.wikidata.org/wiki/Q5211307,,musical group,,,
Q5211330,,,,,,Dallas Frasca,https://www.wikidata.org/wiki/Q5211330,,musical group,,,
Q22121779,,,,,,Daly-Wilson Big Band,https://www.wikidata.org/wiki/Q22121779,,musical group,,,
Q5211905,,,band,,,Damaged,https://www.wikidata.org/wiki/Q5211905,1/1/1989,musical group,,,
Q51029493,,,,,,Damnations Day,https://www.wikidata.org/wiki/Q51029493,,musical group,,,
Q5215690,,,Australian band,,,Dandelion Wine,https://www.wikidata.org/wiki/Q5215690,,musical group,,,
Q16828854,,,,,,Dangerous!,https://www.wikidata.org/wiki/Q16828854,,musical group,,,
Q5221806,,,"Indie rock band from Sydney, Australia",,,Dappled Cities,https://www.wikidata.org/wiki/Q5221806,,musical group,,,
Q5222418,,,band,,,Dardanelles,https://www.wikidata.org/wiki/Q5222418,1/1/2006,musical group,,,
Q15804602,,,,,,Dark Order,https://www.wikidata.org/wiki/Q15804602,,musical group,,,
Q22277508,,,,,,Darkc3ll,https://www.wikidata.org/wiki/Q22277508,,musical group,,,
Q5226561,,,,,,Dash and Will,https://www.wikidata.org/wiki/Q5226561,1/1/2005,musical group,,,
Q5228195,,,,,,Dave's Place,https://www.wikidata.org/wiki/Q5228195,1/1/1965,musical group,,,
Q5241636,,,,,,Davidson Brothers,https://www.wikidata.org/wiki/Q5241636,,musical group,,,
Q56294723,,,,,,Dawn Heist,https://www.wikidata.org/wiki/Q56294723,,musical group,,,
Q5242553,,,,,,Dawn of Retribution,https://www.wikidata.org/wiki/Q5242553,1/1/2007,musical group,,,
Q3703811,,,Australian punk rock band,,,Day of Contempt,https://www.wikidata.org/wiki/Q3703811,,musical group,,,
Q5243428,,,Australian Band,,,Daysend,https://www.wikidata.org/wiki/Q5243428,1/1/2002,musical group,,,
Q15045259,,,"5-piece Australian hard rock band, founded in 2011",,,De La Cruz,https://www.wikidata.org/wiki/Q15045259,1/1/2011,musical group,,,
Q324400,,,Australian-British musical project by Lisa Gerrard and Brendan Perry,,,Dead Can Dance,https://www.wikidata.org/wiki/Q324400,1/1/1981,musical group,,,
Q1180813,,,band,,,Dead Letter Circus,https://www.wikidata.org/wiki/Q1180813,1/1/2005,musical group,,,
Q5245561,,,,,,Deadheart,https://www.wikidata.org/wiki/Q5245561,,musical group,,,
Q2785214,,,Australian pop rock music band,,,deadstar,https://www.wikidata.org/wiki/Q2785214,1/1/1995,musical group,,,
Q5246848,,,,,,Dear Enemy,https://www.wikidata.org/wiki/Q5246848,1/1/1982,musical group,,,
Q51029908,,,,,,Deathfuckingcunt,https://www.wikidata.org/wiki/Q51029908,,musical group,,,
Q5249280,,,,,,Deckchairs Overboard,https://www.wikidata.org/wiki/Q5249280,1/1/1982,musical group,,,
Q5249536,,,Australian band,,,Decoder Ring,https://www.wikidata.org/wiki/Q5249536,,musical group,,,
Q51029584,,,,,,Decrepit Soul,https://www.wikidata.org/wiki/Q51029584,,musical group,,,
Q5250093,,,,,,Deep Blue Orchestra,https://www.wikidata.org/wiki/Q5250093,,musical group,,,
Q5250294,,,Australian indie rock music band,,,Deep Sea Arcade,https://www.wikidata.org/wiki/Q5250294,,musical group,,,
Q5250620,,,"Dance/House/Electronica music act based out of Melbourne, Victoria, Australia",,,Deepface,https://www.wikidata.org/wiki/Q5250620,,musical group,,,
Q1182531,,,band,,,Deez Nuts,https://www.wikidata.org/wiki/Q1182531,1/1/2007,musical group,,,
Q5251043,,,Australian electronic rock band of the '90s,,,Def FX,https://www.wikidata.org/wiki/Q5251043,1/1/1990,musical group,,,
Q5251060,,,Australian hip-hop group,,,Def Wish Cast,https://www.wikidata.org/wiki/Q5251060,,musical group,,,
Q5251713,,,Australian rock band,,,Defryme,https://www.wikidata.org/wiki/Q5251713,,musical group,,,
Q55609295,,,band,,,Degenerates,https://www.wikidata.org/wiki/Q55609295,1/1/1987,musical group,,,
Q5253019,,,,,,Del Webb Explosion,https://www.wikidata.org/wiki/Q5253019,,musical group,,,
Q5254347,,,"indie rock band from Melbourne, Australia",,,Deloris,https://www.wikidata.org/wiki/Q5254347,,musical group,,,
Q104424574,,,HIp hop group,,,Dem Mob,https://www.wikidata.org/wiki/Q104424574,,musical group,,,
Q25380127,,,black metal band,,,Denouncement Pyre,https://www.wikidata.org/wiki/Q25380127,,musical group,,,
Q5262866,,,,,,Dern Rutlidge,https://www.wikidata.org/wiki/Q5262866,1/1/1998,musical group,,,
Q56295575,,,,,,Desecrator,https://www.wikidata.org/wiki/Q56295575,,musical group,,,
Q1201024,,,Australian extreme metal band,,,Deströyer 666,https://www.wikidata.org/wiki/Q1201024,1/1/1994,musical group,,,
Q30070514,,,,,,Devils in Heaven,https://www.wikidata.org/wiki/Q30070514,,musical group,,,
Q5267666,,,,,,Devolved,https://www.wikidata.org/wiki/Q5267666,1/1/1996,musical group,,,
Q16829594,,,,,,Diafrix,https://www.wikidata.org/wiki/Q16829594,,musical group,,,
Q16829617,,,,,,Dick Diver,https://www.wikidata.org/wiki/Q16829617,1/1/2008,musical group,,,
Q51029919,,,,,,Die Pigeon Die,https://www.wikidata.org/wiki/Q51029919,,musical group,,,
Q5274427,,,,,,Die Roten Punkte,https://www.wikidata.org/wiki/Q5274427,,musical group,,,
Q5274517,,,Australian rock band,,,Died Pretty,https://www.wikidata.org/wiki/Q5274517,1/1/1983,musical group,,,
Q5276779,,,,,,Dili Allstars,https://www.wikidata.org/wiki/Q5276779,,musical group,,,
Q5280281,,,,,,Direct Influence,https://www.wikidata.org/wiki/Q5280281,,musical group,,,
Q5280457,,,,,,Directions In Groove,https://www.wikidata.org/wiki/Q5280457,,musical group,,,
Q311576,,,band,,,Dirty Three,https://www.wikidata.org/wiki/Q311576,1/1/1992,musical group,,,
Q5281337,,,,,,Disaster Plan,https://www.wikidata.org/wiki/Q5281337,,musical group,,,
Q5281543,,,Australian music duo,,,Disco Montego,https://www.wikidata.org/wiki/Q5281543,1/1/1995,musical group,,,
Q5281694,,,band,,,Discordia,https://www.wikidata.org/wiki/Q5281694,,musical group,,,
Q976851,,,Australian death/doom band,,,Disembowelment,https://www.wikidata.org/wiki/Q976851,1/1/1989,musical group,,,
Q18685746,,,,,,Disentomb,https://www.wikidata.org/wiki/Q18685746,1/1/2009,musical group,,,
Q28220237,,,band,,,Dispossessed,https://www.wikidata.org/wiki/Q28220237,,musical group,,,
Q51029711,,,,,,Divine Ascension,https://www.wikidata.org/wiki/Q51029711,,musical group,,,
Q2663405,,,Australian rock band,,,Divinyls,https://www.wikidata.org/wiki/Q2663405,1/1/1980,musical group,,,
Q5285182,,,,,,Djaambi,https://www.wikidata.org/wiki/Q5285182,,musical group,,,
Q23771361,,,Australian band,,,DMA's,https://www.wikidata.org/wiki/Q23771361,1/1/2012,musical group,,,
Q5285883,,,Australian band,,,Do-Ré-Mi,https://www.wikidata.org/wiki/Q5285883,1/1/1981,musical group,,,
Q5288234,,,,,,Dog Trumpet,https://www.wikidata.org/wiki/Q5288234,1/1/1990,musical group,,,
Q1242462,,,band,,,Doomfoxx,https://www.wikidata.org/wiki/Q1242462,,musical group,,,
Q5299744,,,Australian band,,,Double Dragon,https://www.wikidata.org/wiki/Q5299744,,musical group,,,
Q5300251,,,Australian musical comedy trio,,,Doug Anthony All Stars,https://www.wikidata.org/wiki/Q5300251,1/1/1984,musical group,,,
Q1253351,,,band,,,Downsyde,https://www.wikidata.org/wiki/Q1253351,,musical group,,,
Q5304796,,,band,,,Drag,https://www.wikidata.org/wiki/Q5304796,,musical group,,,
Q5305104,,,New Zealand rock band,,,Dragon,https://www.wikidata.org/wiki/Q5305104,1/1/1972,musical group,,,
Q5306061,,,,,,Drawn from Bees,https://www.wikidata.org/wiki/Q5306061,,musical group,,,
Q5306221,,,,,,Dreadnaught,https://www.wikidata.org/wiki/Q5306221,1/1/1992,musical group,,,
Q5306414,,,Australian metalcore band,,,"Dream On, Dreamer",https://www.wikidata.org/wiki/Q5306414,1/1/2009,musical group,,,
Q25387895,,,,,,Dreamkillers,https://www.wikidata.org/wiki/Q25387895,,musical group,,,
Q5306787,,,,,,Dreamtime Christmas All-Stars,https://www.wikidata.org/wiki/Q5306787,,musical group,,,
Q2410989,,,,,,Dubrovniks,https://www.wikidata.org/wiki/Q2410989,1/1/1986,musical group,,,
Q56273302,,,band,,,Dude Ranch,https://www.wikidata.org/wiki/Q56273302,1/1/1988,musical group,,,
Q1264637,,,band,,,Dukes of Windsor,https://www.wikidata.org/wiki/Q1264637,,musical group,,,
Q5313665,,,,,,Dumb and the Ugly,https://www.wikidata.org/wiki/Q5313665,1/1/1987,musical group,,,
Q22080785,,,Australian rock band,,,Dune Rats,https://www.wikidata.org/wiki/Q22080785,1/1/2011,musical group,,,
Q2360298,,,Australian band,,,Dungeon,https://www.wikidata.org/wiki/Q2360298,1/1/1989,musical group,,,
Q5206392,,,,,,DVSR,https://www.wikidata.org/wiki/Q5206392,1/1/2013,musical group,,,
Q5318907,,,Australian Soul / R&B / Funk Band,,,Dynamic Hepnotics,https://www.wikidata.org/wiki/Q5318907,1/1/1979,musical group,,,
Q5319378,,,,,,Dyscord,https://www.wikidata.org/wiki/Q5319378,1/1/2002,musical group,,,
Q5328683,,,,,,East Journey,https://www.wikidata.org/wiki/Q5328683,,musical group,,,
Q65935375,,,Australian rock band formed in Newcastle in 2012,,,Eat Your Heart Out,https://www.wikidata.org/wiki/Q65935375,,musical group,,,
Q5336644,,,,,,Eddy Current Suppression Ring,https://www.wikidata.org/wiki/Q5336644,1/1/2003,musical group,,,
